,yaw,acc angle dot,gyro angle dot,acc angle cross,gyro angle cross
2979,1.7968679076534306,2.005552161299202,2.2031299541593787,1.1360404922905916,0.9384626994304144
2980,2.9484286523333165,2.5906726013648833,0.15391398639864667,0.5509200522249098,0.15391398639864734
2981,1.0067110301876419,1.8075208942046175,1.454530812271804,1.3340717593851763,1.4545308122718044
2982,0.48838241285376816,1.6614350064801235,0.26067941687411783,1.480157647109669,0.26067941687411833
2983,0.36861460582359534,1.4962363845854794,1.718709871039111,1.4962363845854814,1.422882782550682
2984,1.2856299863674525,1.7948241750537595,1.9249714209604067,1.3467684785360339,1.2166212326293866
2985,2.420150288306976,2.2215527292096793,1.1530525847007307,0.9200399243801141,1.1530525847007307
2986,2.959414358575934,2.536938638851278,1.5829683148530282,0.6046540147385155,1.5586243387367764
2987,1.8080108864291342,1.9300588535706047,2.0870939813171456,1.2115338000191882,1.0544986722726475
2988,0.31602784302764286,1.703021928860756,2.1674745354788096,1.438570724729039,0.9741181181109838
2989,-0.16665123571311272,1.646463466480165,1.7333376478882392,1.495129187109629,1.408255005701554
2990,-0.4199536098987774,1.7796651438873128,1.0777827460989637,1.3619275097024808,1.077782746098964
2991,-1.7903786738579117,2.4754095329659296,1.6510042460369823,0.6661831206238635,1.4905884075528104
2992,-1.6188490140142096,2.279437828362126,0.7297884060139739,0.8621548252276674,0.7297884060139741
2993,-0.8404104839098299,1.9353861364533307,2.361051764606691,1.2062065171364629,0.7805408889831024
2994,-0.41081156316402756,1.817121141262159,1.074351000812168,1.324471512327634,1.0743510008121677
2995,0.2634022702349391,1.6098027766879413,2.51713221736126,1.5317898769018536,0.6244604362285333
2996,1.5607230619369497,1.8591740409301873,2.149695296388879,1.2824186126596064,0.9918973572009141
2997,2.59389328151238,2.308452036763647,2.3444813170598895,0.8331406168261464,0.797111336529904
2998,2.1794620383841554,2.1612083268628366,2.3408309037057955,0.9803843267269564,0.8007617498839975
2999,-3.0995910525629204,2.65567491811645,1.8223175418205315,0.4859177354733432,1.3192751117692612
3000,2.7763326914376787,2.455061213910813,2.655497852836908,0.6865314396789808,0.4860948007528849
3001,2.562356788211117,2.2988343485613205,2.4767323645517,0.8427583050284726,0.6648602890380932
3002,2.625109600143649,2.349655127566413,1.2822486871795622,0.7919375260233804,1.2822486871795622
3003,1.9574751072889653,2.0713802233231826,1.0943413438219782,1.070212430266611,1.0943413438219785
3004,2.6654673752732303,2.3386016493211708,1.5765554711131702,0.8029910042686219,1.565037182476622
3005,-1.4296560595994137,2.0989800676737085,0.8450026231942103,1.042612585916085,0.8450026231942099
3006,0.1198035021107482,1.7546586581838919,0.18803156064263318,1.3869339954059021,0.1880315606426342
3007,0.5337500771998424,1.6576808701444856,0.14162480684817425,1.4839117834453082,0.14162480684817394
3008,2.093436348954014,2.113044874983421,1.6471365363277815,1.0285477786063717,1.4944561172620112
3009,-2.4586370402138025,2.6812853471815945,1.8069069737219259,0.4603073064081988,1.3346856798678672
3010,-1.6034139159885936,2.2757390802861606,0.6734636863026622,0.8658535733036326,0.6734636863026623
3011,-1.1278854014220618,2.0735862113822146,1.792459568343221,1.068006442207579,1.3491330852465726
3012,-0.47700504966146,1.8225216204983927,0.6904429378524918,1.3190710330914013,0.6904429378524918
3013,0.35078702943666007,1.6159140370744927,0.6548310236041464,1.525678616515303,0.6548310236041462
3014,0.7154774939646013,1.6714655858246,0.8248846102294661,1.470127067765194,0.8248846102294661
3015,0.18767765084643956,1.6601037883367762,1.3275742487011402,1.4814888652530185,1.3275742487011404
3016,-0.7511379782329417,1.7723508840448008,1.4332386012547962,1.3692417695449917,1.4332386012547973
3017,-1.3148820379348118,2.2296582414500428,1.4351952637256824,0.9119344121397506,1.4351952637256846
3018,-1.9358423741202613,2.547066358418576,1.0620662216353236,0.5945262951712167,1.0620662216353238
3019,-2.9833899651696787,2.598863668716335,1.2094719109388912,0.5427289848734581,1.2094719109388916
3020,-2.6682475000813493,2.728275656288328,0.9378078234900817,0.41331699730146537,0.9378078234900818
3021,-1.4216878994912157,2.151361265503616,1.3663604066129162,0.9902313880861771,1.366360406612916
3022,-0.46478326459808994,1.725968381315521,1.3983427355991462,1.4156242722742713,1.3983427355991456
3023,0.49811378404397705,1.625766333277915,1.3713007959626875,1.515826320311876,1.3713007959626873
3024,1.09678834554505,1.8588818628586836,1.4947334564329666,1.2827107907311102,1.4947334564329675
3025,0.007289017182211741,1.569557954487809,0.6610452843066104,1.569557954487785,0.6610452843066105
3026,-0.5134299305016099,1.729231984345813,1.7259713425863872,1.4123606692439803,1.415621311003406
3027,-0.9259227546389701,1.935352841692651,1.5178704491693373,1.2062398118971422,1.5178704491693384
3028,-1.6530577140276939,2.340647900564387,0.5513505181712052,0.800944753025406,0.5513505181712052
3029,-1.8864468528225216,2.4565396605065173,2.1766339236364085,0.6850529930832764,0.9649587299533846
3030,-1.1710469871364921,2.1419406914106522,1.4423130981484578,0.9996519621791408,1.4423130981484575
3031,-1.1748623859845455,2.092213005239057,1.2869443040114654,1.0493796483507365,1.2869443040114659
3032,-1.2217637534941261,2.0038810587974307,0.6089854270052698,1.1377115947923633,0.6089854270052699
3033,-1.6315632669535987,2.274492424263485,0.6282858042917937,0.867100229326308,0.6282858042917938
3034,-1.1146726146605657,2.1041498558197635,1.2869235194257358,1.0374427977700298,1.2869235194257356
3035,-1.3738421606206972,2.18701360171691,1.4689811542768756,0.9545790518728833,1.468981154276877
3036,-1.715868009106487,2.376916339383095,2.2855303276177192,0.7646763142066985,0.8560623259720741
3037,-3.0024232837741702,2.6544186520325903,1.3923810782824584,0.487174001557203,1.3923810782824586
3038,1.853419331887665,1.98997221534872,2.617283408069697,1.1516204382410735,0.5243092455200962
3039,-0.1222934966608035,1.6022088863675603,2.3806439069902394,1.5393837672222335,0.7609487465995538
3040,-0.6978348288204583,1.8579002938876605,1.6199270421111387,1.2836923597021332,1.521665611478655
3041,-1.296641775864471,2.191012176673342,1.572831814287852,0.9505804769164519,1.5687608393019494
3042,-1.9140394707102282,2.519950891962792,2.5453386966647935,0.6216417616270012,0.5962539569250002
3043,1.7038881530263295,2.016127123361204,2.069086283024326,1.1254655302285892,1.0725063705654674
3044,0.9349658410747145,1.5915957997045846,2.5354047003704463,1.5499968538852122,0.606187953219347
3045,0.3322999187269619,1.5187611077262515,2.2493978964819803,1.5187611077262515,0.8921947571078133
3046,0.41429920487913435,1.557814537663637,1.2393925050632504,1.5578145376636285,1.2393925050632504
3047,0.2604759498218743,1.6852479028522338,1.1431027172469623,1.45634475073756,1.1431027172469628
3048,0.8279504582669746,1.658797709146804,1.6799587456694651,1.48279494444299,1.4616339079203282
3049,1.2203821136181425,1.7807385505908702,2.4167168430091737,1.3608541029989234,0.7248758105806202
3050,1.6021354261456393,1.8596299651349912,2.518971081780279,1.2819626884548023,0.622621571809514
3051,2.078553512343403,2.072427083514453,1.714133763089432,1.0691655700753406,1.4274588905003638
3052,1.482012557027334,1.8005408929863294,1.6549504013876717,1.341051760603464,1.4866422522021208
3053,1.549097636534793,1.7997690467689806,2.2606923989093413,1.3418236068208125,0.8809002546804521
3054,1.935692808728663,2.0091179855974617,0.526933049951456,1.1324746679923314,0.5269330499514557
3055,2.1694570986214363,2.1420416750980267,0.8396624277893655,0.9995509784917672,0.8396624277893656
3056,2.2051259473074696,2.159849739112378,1.401496460177987,0.9817429144774156,1.401496460177988
3057,-1.7670984093727142,2.3704040238271378,0.5325112191613295,0.7711886297626556,0.5325112191613297
3058,-0.18534617160501518,1.6359737273107031,1.1856399253417702,1.5056189262790918,1.1856399253417704
3059,1.070568956480559,1.7642324571768835,1.1738365051675135,1.3773601964129103,1.1738365051675137
3060,2.2328195325322686,2.1438118300572873,1.1603403986792566,0.9977808235325064,1.1603403986792562
3061,-3.1381556842112466,2.645991389312246,0.9946500346100147,0.49560126427754725,0.9946500346100151
3062,3.121307474118635,2.580369248683784,0.7514980599268104,0.5612234049060097,0.7514980599268103
3063,-2.3643576004794884,2.5612232294292907,2.270650391350215,0.5803694241605029,0.8709422622395777
3064,-1.9934908143813097,2.4464611521163446,1.9244627184741783,0.6951315014734485,1.2171299351156153
3065,-1.6328188920871862,2.394016881468656,2.028805079714036,0.7475757721211373,1.1127875738757576
3066,-2.8746595337823004,2.7334575904749254,1.9394666853088172,0.4081350631148677,1.202125968280976
3067,1.624340090113576,1.8983409908744375,0.9132148117565331,1.2432516627153558,0.9132148117565332
3068,-3.127820576482673,2.53949027303413,2.0524464182185005,0.6021023805556631,1.089146235371293
3069,-1.1177095592096458,2.0390197191041333,2.843136105442064,1.1025729344856599,0.29845654814772915
3070,0.07645567536212004,1.6030224463596747,1.3677129863479334,1.538570207230122,1.3677129863479331
3071,0.26373782474803675,1.6988158785880403,1.5376780118732145,1.442776775001752,1.5376780118732114
3072,-0.5366295699838939,1.9225044826844129,2.2527461621860008,1.21908817090538,0.8888464914037921
3073,-0.9776834349561687,1.8434688051086006,1.937303850181721,1.298123848481193,1.2042888034080728
3074,-0.4322269070103933,1.7494572545396183,2.4373402597305933,1.3921353990501741,0.7042523938592
3075,-0.8595650335584817,1.9279559898061125,1.7803184654435988,1.2136366637836804,1.361274188146194
3076,-1.0742106234007405,1.99441438095595,1.9135509381918792,1.1471782726338442,1.2280417153979146
3077,-2.3593979581256903,2.6491956461932022,1.2130766155404444,0.4923970073965907,1.213076615540444
3078,2.7869707613615273,2.4785346305224385,1.8447269314117394,0.6630580230673544,1.2968657221780537
3079,2.7943240676031498,2.4683299737649023,2.820426357875586,0.673262679824891,0.32116629571420696
3080,-2.865063417044442,2.5817125933337652,1.50901747568883,0.5598800602560278,1.5090174756888302
3081,2.7566404189148392,2.4224854429696157,1.7681829895268106,0.7191072106201772,1.373409664062983
3082,2.4452242983073824,2.248833911644669,1.862808896499793,0.8927587419451247,1.2787837570900005
3083,0.9336090822516431,1.6685843433817311,2.699614426545732,1.4730083102080611,0.44197822704406126
3084,0.14442383570978903,1.6357637494338213,2.48616708397964,1.505828904155972,0.6554255696101535
3085,-0.3223334646611741,1.77407854771329,1.891561124170245,1.367514105876503,1.250031529419548
3086,-0.6574559347264167,1.7992557916376546,1.0630753076481394,1.3423368619521387,1.0630753076481396
3087,-0.6826172809175426,1.8469419375573124,2.597403939473221,1.2946507160324807,0.5441887141165725
3088,-0.7532249100193438,1.8988568139445747,1.5017371763948835,1.2427358396452184,1.5017371763948821
3089,-0.7755934223515968,1.8934721375370487,2.2429384620812023,1.2481205160527447,0.8986541915085908
3090,-1.0228040699259517,2.000840071006211,1.913619928759987,1.1407525825835823,1.227972724829806
3091,-1.532169180300568,2.302404030462345,2.9449831526753036,0.8391886231274481,0.19660950091448948
3092,-2.671404188610417,2.7464516741126026,1.4984269822043252,0.39514097947719107,1.498426982204327
3093,1.939165317590875,2.0756892792493096,2.91765743951916,1.0659033743404833,0.2239352140706333
