givenlat,deg,min,sec,lat,long,deg,min,sec,long,seconds,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,mag-x,mag-y,mag-z
3027.06,30,26,106,30.46277778,9221.58,92,21,58,92.36611111,4,-0.118636597,0.266822949,1.073732239,36.010768,44.3420728,-1.14441,-1057.882766,22044.49865,37530.01381
3027.06,30,26,106,30.46277778,9221.58,92,21,58,92.36611111,5,-0.242171753,-0.640891895,1.031740051,-40.740996,-97.3358852,-448.7918256,2680.520484,9932.072123,43511.45901
3027.05,30,26,105,30.4625,9221.58,92,21,58,92.36611111,6,-0.403792847,0.053444043,0.85547052,91.2323652,211.7463676,-122.2687644,30344.70453,959.9043229,37978.6222
3027.05,30,26,105,30.4625,9221.57,92,21,57,92.36583333,7,-0.941878784,0.08762373,0.822755676,-34.103418,-126.4649344,-500.0003584,26755.83741,-25807.06295,37530.01381
3027.05,30,26,105,30.4625,9221.57,92,21,57,92.36583333,8,-0.512679565,0.072975293,0.948243958,64.8804176,22.8576824,-478.5464856,11503.15215,12474.18633,42913.31449
3027.05,30,26,105,30.4625,9221.57,92,21,57,92.36583333,10,-0.697249878,0.440162793,0.772462708,-20.5688624,123.9167148,176.315434,3876.809524,-31190.36363,40520.73641
3027.05,30,26,105,30.4625,9221.57,92,21,57,92.36583333,11,-0.075179565,0.317115918,1.186036926,52.871742,100.8301504,499.9850996,24064.18707,9034.855343,41268.41706
3027.05,30,26,105,30.4625,9221.57,92,21,57,92.36583333,12,0.240738403,0.31027998,1.082521301,-42.8314516,-127.9297792,114.4867764,-6590.719576,-3227.107317,46651.71774
3027.04,30,26,104,30.46222222,9221.56,92,21,56,92.36555556,13,-0.24510144,0.100319043,0.858888489,67.5354488,-0.3509524,244.5527876,-14665.6706,-25807.06295,38277.69446
3027.04,30,26,104,30.46222222,9221.56,92,21,56,92.36555556,14,0.131363403,-0.097923145,0.862794739,-24.2462332,-78.7811844,105.1026144,36774.75812,-18180.72032,33492.5383
3027.04,30,26,104,30.46222222,9221.56,92,21,56,92.36555556,15,-0.423324097,-0.362083301,0.79687677,-30.2276828,-14.7400008,211.7463676,17634.13348,13820.0115,42315.16997
3027.04,30,26,104,30.46222222,9221.56,92,21,56,92.36555556,16,0.308609497,0.223854199,1.04687677,-173.7672144,-108.33748,-388.9773296,-7936.544746,-15189.99772,45006.82031
3027.03,30,26,103,30.46194444,9221.55,92,21,55,92.36527778,17,0.064468872,0.143287793,1.064943176,-0.7476812,12.6800628,-386.963168,437.4785344,19352.84831,40072.12802
3027.03,30,26,103,30.46194444,9221.55,92,21,55,92.36527778,18,-0.921370972,-0.077903613,1.143068176,45.5322592,52.1393196,-500.0003584,28699.8071,-18031.18419,39025.37511
3027.03,30,26,103,30.46194444,9221.55,92,21,55,92.36527778,19,0.075699341,-0.199485645,0.923341614,-13.3056736,-56.5185952,384.3539132,17933.20574,-21320.97905,42913.31449
3027.03,30,26,103,30.46194444,9221.55,92,21,55,92.36527778,20,-0.186995972,-0.66628252,0.73828302,-18.997206,37.0331076,-307.5258552,20475.31995,16362.12571,38726.30285
3027.03,30,26,103,30.46194444,9221.54,92,21,54,92.365,21,0.563980591,-0.086204395,1.170411926,36.087062,-13.6413672,-136.5052248,32288.67422,-19825.61775,37230.94155
3027.03,30,26,103,30.46194444,9221.54,92,21,54,92.365,23,-0.078109253,-0.041770801,0.695802551,-62.103316,-25.55849,19.8059224,-17506.85707,-30592.21911,32744.85765
3027.03,30,26,103,30.46194444,9221.54,92,21,54,92.365,24,0.101089966,-0.070091113,0.783204895,-38.0554472,30.5786352,-174.7742952,-7487.936356,-19227.47323,44558.21192
3027.02,30,26,102,30.46166667,9221.53,92,21,53,92.36472222,25,-0.398421753,0.297096387,1.063966614,-114.7766936,57.6935228,459.2593624,29297.95162,-16984.43128,39922.59189
3027.02,30,26,102,30.46166667,9221.53,92,21,53,92.36472222,26,0.185562622,0.117408887,1.098146301,-19.6991108,21.7285312,-42.1448056,-9431.906046,6791.813393,42763.77836
3027.02,30,26,102,30.46166667,9221.53,92,21,53,92.36472222,27,0.68067981,0.171119824,0.969728333,6.332402,-38.7726108,174.8200716,-5095.358276,-32536.1888,36931.86929
3027.02,30,26,102,30.46166667,9221.53,92,21,53,92.36472222,28,-0.270492065,0.52121748,0.953615051,101.1200676,96.1914752,-188.8581676,31840.06583,-21021.90679,36184.18864
3027.02,30,26,102,30.46166667,9221.53,92,21,53,92.36472222,29,0.065933716,0.258522168,1.072755676,41.6870416,-90.103214,88.8367336,24811.86772,-9806.697037,42016.09771
3027.02,30,26,102,30.46166667,9221.52,92,21,52,92.36444444,30,-0.129867065,-0.339134082,1.25000177,66.1926744,106.3080596,-159.8664476,-13020.77317,-8460.871867,42913.31449
3027.02,30,26,102,30.46166667,9221.52,92,21,52,92.36444444,31,-0.234359253,0.422096387,1.013673645,28.22878,54.1534812,499.9850996,30195.1684,-15189.99772,38576.76672
3027.02,30,26,102,30.46166667,9221.52,92,21,52,92.36444444,32,0.197281372,0.01340498,0.990236145,81.024228,90.6220132,302.2310516,-21693.86871,-9956.233167,39174.91124
3027.02,30,26,102,30.46166667,9221.52,92,21,52,92.36444444,33,0.453629028,-0.574485645,0.926271301,67.9626952,53.8025288,284.3629968,12250.8328,-24162.16552,42165.63384
3027.01,30,26,101,30.46138889,9221.51,92,21,51,92.36416667,34,0.072769653,-0.376731738,1.020997864,-6.3476608,-12.3443692,410.46172,13596.65797,20399.60122,36333.72477
3027.01,30,26,101,30.46138889,9221.51,92,21,51,92.36416667,36,0.270035278,-0.264915332,1.059572083,23.498552,61.0199412,-104.0344984,-13319.84543,-21320.97905,41417.95319
3027.01,30,26,101,30.46138889,9221.51,92,21,51,92.36416667,37,0.519546997,-0.147727832,0.971193176,-13.8702492,114.1663416,-321.9149036,-3599.996976,-31040.8275,40221.66415
3027.01,30,26,101,30.46138889,9221.5,92,21,50,92.36388889,38,0.639175903,0.108131543,1.036622864,65.0940408,-76.6602112,499.9850996,27503.51806,-7414.118957,42315.16997
3027.01,30,26,101,30.46138889,9221.5,92,21,50,92.36388889,39,0.460953247,-0.33815752,0.66015802,-34.103418,-66.0095688,-271.3624992,-25880.88035,-3675.715707,34240.21895
3027.01,30,26,101,30.46138889,9221.5,92,21,50,92.36388889,40,0.604019653,-0.130149707,0.951661926,-52.8564832,-13.198862,-280.3499324,11503.15215,-32237.11654,39473.9835
3027.01,30,26,101,30.46138889,9221.5,92,21,50,92.36388889,41,0.006363403,-0.762473926,1.155275208,-68.3746828,-67.8864012,137.3902352,287.9424044,9333.927603,42913.31449
3027.01,30,26,101,30.46138889,9221.49,92,20,149,92.37472222,42,-0.503402222,-0.078880176,1.022950989,34.8053228,16.5710568,-500.0003584,-3749.533106,-27751.03264,40072.12802
3027,30,26,100,30.46111111,9221.49,92,20,149,92.37472222,43,-0.046859253,-0.183372363,1.159669739,6.0882612,73.4863808,-222.2139044,11802.22441,11576.96955,43960.0674
3027,30,26,100,30.46111111,9221.49,92,20,149,92.37472222,44,-0.070296753,0.45871748,1.087404114,7.3394828,-9.7961496,198.8831992,-9730.978306,5146.915963,43511.45901
3027,30,26,100,30.46111111,9221.48,92,20,148,92.37444444,45,-0.889144409,0.053444043,0.911622864,16.2811396,3.1890892,499.9850996,-12871.23704,-8909.480257,43511.45901
3027,30,26,100,30.46111111,9221.48,92,20,148,92.37444444,46,-0.283675659,-0.263450488,0.931642395,-21.7895664,133.3771708,108.9325732,25110.93998,-26106.13521,38726.30285
3027,30,26,100,30.46111111,9221.48,92,20,148,92.37444444,48,-0.108870972,-0.067161426,1.011232239,31.8603744,28.4118856,208.1758084,8063.821164,7240.421783,45156.35644
3027,30,26,100,30.46111111,9221.47,92,20,147,92.37416667,49,0.005386841,0.08762373,1.062990051,-93.1397152,-214.9659744,-500.0003584,-12422.62865,-4273.860227,43062.85062
3027,30,26,100,30.46111111,9221.47,92,20,147,92.37416667,50,-0.299300659,-0.110618457,1.003419739,66.2842272,34.1339356,-461.8228408,-6142.111186,14418.15602,40221.66415
3027,30,26,100,30.46111111,9221.47,92,20,147,92.37416667,51,-0.70994519,-0.117942676,1.053224426,53.329506,-54.1382224,-479.5383076,31540.99357,4548.771443,38726.30285
3027,30,26,100,30.46111111,9221.46,92,20,146,92.37388889,52,-0.750960815,-0.553977832,0.93359552,30.0750948,57.2662764,-314.3007624,3129.128874,10978.82503,44259.13966
3027,30,26,100,30.46111111,9221.46,92,20,146,92.37388889,53,0.38771106,-0.036887988,0.937013489,84.2133172,176.5290572,-106.8573764,2381.448224,15763.98119,40520.73641
3026.99,30,26,99,30.46083333,9221.46,92,20,146,92.37388889,54,0.027847778,-0.731712207,0.857423645,77.8656564,180.0233224,-500.0003584,-5394.430536,-27302.42425,38427.23059
3026.99,30,26,99,30.46083333,9221.45,92,20,145,92.37361111,55,0.531265747,0.016334668,0.970216614,101.7304196,49.896276,387.4819672,7017.068254,-29395.93007,40670.27254
3026.99,30,26,99,30.46083333,9221.45,92,20,145,92.37361111,56,0.423843872,-0.547630176,1.020997864,-37.918118,-88.8977688,499.9850996,587.0146644,19053.77605,40221.66415
3026.99,30,26,99,30.46083333,9221.45,92,20,145,92.37361111,57,-0.03807019,-0.382102832,0.927736145,103.607252,70.343068,384.8879712,21821.14512,-30442.68298,36034.65251
3026.99,30,26,99,30.46083333,9221.45,92,20,145,92.37361111,58,0.275406372,-0.126731738,0.833497864,-61.8896928,1.8920912,-500.0003584,-2403.707936,12025.57794,42913.31449
3026.99,30,26,99,30.46083333,9221.45,92,20,145,92.37361111,59,-0.116683472,0.104225293,1.053712708,-2.5024432,-29.0374964,173.3704856,-4048.605366,-21919.12357,43062.85062
3026.99,30,26,99,30.46083333,9221.44,92,20,144,92.37333333,1,-0.46775769,0.058815137,0.997072083,-43.8080148,-168.6249988,499.9850996,29597.02388,-6068.293787,39174.91124
3026.99,30,26,99,30.46083333,9221.44,92,20,144,92.37333333,2,0.095718872,0.325416699,1.095704895,-14.9688828,125.7019944,177.1241504,16886.45283,-26255.67134,41567.48932
3026.98,30,26,98,30.46055556,9221.44,92,20,144,92.37333333,3,0.224625122,0.058326855,1.016603333,-90.5457192,26.9165232,4.95911,29447.48775,15763.98119,35586.04412
3026.98,30,26,98,30.46055556,9221.44,92,20,144,92.37333333,4,0.061050903,-0.170677051,0.911134583,77.3010808,43.1671452,276.4741972,-11525.41187,-10703.91382,43660.99514
3026.98,30,26,98,30.46055556,9221.44,92,20,144,92.37333333,5,-0.040511597,-0.629173145,1.07812677,36.9415548,-59.6924256,357.8798952,28998.87936,-3077.571187,40819.80867
3026.98,30,26,98,30.46055556,9221.43,92,20,143,92.37305556,6,0.332046997,-0.268333301,0.991700989,-104.5838152,-183.1513764,332.8859808,10905.00763,19352.84831,39773.05576
3026.98,30,26,98,30.46055556,9221.43,92,20,143,92.37305556,7,-0.10057019,0.368385449,1.101075989,14.4500836,147.3694904,-26.2298772,-11375.87574,-25807.06295,40072.12802
3026.98,30,26,98,30.46055556,9221.43,92,20,143,92.37305556,8,0.221695435,0.062721387,1.030275208,-97.8546844,69.6716808,248.3827464,27204.4458,-20423.76227,39773.05576
3026.97,30,26,97,30.46027778,9221.43,92,20,143,92.37305556,9,-0.288558472,0.070045605,1.129396301,-59.5550964,-71.1517844,499.9850996,18830.42252,20100.52896,37081.40542
3026.97,30,26,97,30.46027778,9221.43,92,20,143,92.37305556,10,-0.060042847,-0.058372363,0.958009583,-77.5452216,5.264286,149.3989108,-7936.544746,-20423.76227,44259.13966
3026.97,30,26,97,30.46027778,9221.43,92,20,143,92.37305556,11,-0.071761597,0.247291699,1.004884583,-15.0909532,-32.348656,-207.8553736,28699.8071,-24610.77391,34539.29121
3026.97,30,26,97,30.46027778,9221.42,92,20,142,92.37277778,12,-0.161605347,0.563209668,1.187013489,-46.691928,-3.6773708,499.9850996,2381.448224,20848.20961,38277.69446
3026.97,30,26,97,30.46027778,9221.42,92,20,142,92.37277778,14,0.157730591,-0.254173145,0.889650208,54.5044336,3.4790064,397.3238932,12998.51345,-22068.6597,43212.38675
3026.97,30,26,97,30.46027778,9221.42,92,20,142,92.37277778,15,0.100601685,-0.031028613,1.199708801,12.283334,-1.1291512,233.688522,4026.345654,20250.06509,39473.9835
3026.97,30,26,97,30.46027778,9221.42,92,20,142,92.37277778,16,-0.419906128,0.149635449,1.095216614,-13.2598972,76.7365052,464.9203772,-459.7382456,-17433.03967,46651.71774
3026.96,30,26,96,30.46,9221.42,92,20,142,92.37277778,17,-0.172347534,-0.147239551,0.927247864,13.2904148,40.6036668,231.1555612,31840.06583,13520.93924,33941.14669
3026.96,30,26,96,30.46,9221.42,92,20,142,92.37277778,18,0.025894653,0.18137373,1.066896301,40.9546192,7.7972468,490.112656,-16759.17642,20997.74574,30501.8157
3026.96,30,26,96,30.46,9221.41,92,20,141,92.3725,19,0.33302356,-0.513450488,0.857423645,80.7800872,78.0029856,-64.6362768,-23189.23001,-24162.16552,30501.8157
3026.96,30,26,96,30.46,9221.41,92,20,141,92.3725,20,0.469254028,0.269264355,0.781740051,14.953624,0.7934576,23.2544112,2082.375964,-19377.00936,43960.0674
3026.96,30,26,96,30.46,9221.41,92,20,141,92.3725,21,0.687027466,-0.503684863,0.69531427,14.0228372,-4.3182404,84.9762572,-11674.948,8735.783083,42016.09771
3026.96,30,26,96,30.46,9221.41,92,20,141,92.3725,22,0.521500122,0.323951855,0.983888489,-16.3574336,-135.6202144,19.1803116,-20048.97128,-5769.221527,38277.69446
3026.96,30,26,96,30.46,9221.41,92,20,141,92.3725,23,0.486832153,-0.511009082,1.07031427,-36.7889668,6.1645552,223.9076312,34382.18004,-1881.282147,37081.40542
3026.96,30,26,96,30.46,9221.41,92,20,141,92.3725,24,-0.74510144,0.217506543,0.94922052,3.1433128,-152.6795528,499.9850996,-5394.430536,-17433.03967,43212.38675
3026.95,30,26,95,30.45972222,9221.41,92,20,141,92.3725,25,0.323257935,0.342994824,1.090822083,-119.5832156,-92.3462576,499.9850996,5970.315344,6941.349523,45455.4287
3026.95,30,26,95,30.45972222,9221.41,92,20,141,92.3725,27,0.622574341,0.350319043,0.994630676,105.590896,10.2691724,-215.8204672,4474.954044,-28648.24942,41717.02545
3026.95,30,26,95,30.45972222,9221.41,92,20,141,92.3725,28,0.153824341,-0.05300127,1.059083801,-45.9595056,-20.2484276,-291.7787736,35428.93295,-18778.86484,33343.00217
3026.95,30,26,95,30.45972222,9221.41,92,20,141,92.3725,29,-0.246078003,-0.241966113,0.948732239,-135.5896968,-28.4118856,499.9850996,-8534.689266,10081.60825,42165.63384
3026.95,30,26,95,30.45972222,9221.4,92,20,140,92.37222222,30,0.393082153,0.03293623,0.973634583,-35.7666272,-71.9910184,299.530244,12400.36893,-32835.26106,39324.44737
3026.95,30,26,95,30.45972222,9221.4,92,20,140,92.37222222,31,-0.297835815,0.24777998,1.110353333,87.204042,114.288412,-486.8777904,33335.42713,-19825.61775,35436.50799
3026.95,30,26,95,30.45972222,9221.4,92,20,140,92.37222222,32,0.133316528,0.033424512,1.088380676,-42.037994,-51.2390504,499.9850996,27503.51806,5146.915963,39025.37511
3026.94,30,26,94,30.45944444,9221.4,92,20,140,92.37222222,33,-0.388656128,-0.042747363,0.931642395,-56.5491128,-42.4347228,499.9850996,-8235.617006,-10554.37769,44558.21192
3026.94,30,26,94,30.45944444,9221.4,92,20,140,92.37222222,34,0.11817981,0.081276074,0.909181458,-0.9002692,122.6349756,-248.3827464,27653.05419,-1731.746017,40969.3448
3026.94,30,26,94,30.45944444,9221.4,92,20,140,92.37222222,35,0.205093872,0.088112012,0.810060364,1.5411388,-45.1813068,279.5106984,-13768.45382,6941.349523,40670.27254
3026.94,30,26,94,30.45944444,9221.4,92,20,140,92.37222222,36,-0.061995972,-0.38503252,1.145021301,72.5403352,-26.5655708,298.1722108,31540.99357,-6815.974437,38726.30285
3026.94,30,26,94,30.45944444,9221.4,92,20,140,92.37222222,37,0.029800903,0.289283887,1.009767395,-10.8490068,29.9377656,408.8442872,-1207.418896,25782.9019,31997.177
3026.94,30,26,94,30.45944444,9221.4,92,20,140,92.37222222,39,0.353043091,-0.272239551,0.950197083,35.0799812,52.490272,-85.2051392,-20198.50741,-5320.613137,38726.30285
3026.94,30,26,94,30.45944444,9221.39,92,20,139,92.37194444,40,0.36036731,0.403053418,1.065431458,5.2490272,7.324224,268.8905736,10905.00763,-29246.39394,41268.41706
3026.94,30,26,94,30.45944444,9221.39,92,20,139,92.37194444,41,-0.421370972,-0.231223926,0.924318176,-58.9294856,6.8817188,499.9850996,7615.212774,12474.18633,43212.38675
3026.94,30,26,94,30.45944444,9221.39,92,20,139,92.37194444,42,0.370132935,-0.65456377,0.852540833,25.9552188,83.9081412,84.7473752,-11.12985563,-33582.94171,37829.08607
3026.94,30,26,94,30.45944444,9221.39,92,20,139,92.37194444,43,-0.46385144,0.44699873,0.936525208,27.5268752,9.613044,-458.7253044,4624.490174,-34031.5501,37829.08607
3026.94,30,26,94,30.45944444,9221.39,92,20,139,92.37194444,44,-0.228988159,0.208229199,1.01172052,-4.0740996,-73.7305216,111.2061344,38718.72781,-2479.426667,34240.21895
3026.93,30,26,93,30.45916667,9221.39,92,20,139,92.37194444,45,-0.156722534,0.326393262,1.151368958,66.2689684,27.4963576,-500.0003584,-4646.749886,9333.927603,43212.38675
3026.93,30,26,93,30.45916667,9221.39,92,20,139,92.37194444,46,-0.384261597,0.147682324,1.068361145,-167.1143776,-187.3933228,343.3840352,-3300.924716,14567.69215,42315.16997
3026.93,30,26,93,30.45916667,9221.39,92,20,139,92.37194444,47,0.259781372,-0.58034502,0.869142395,-10.5896072,-10.4980544,-193.0695964,7166.604384,12623.72246,43062.85062
3026.93,30,26,93,30.45916667,9221.39,92,20,139,92.37194444,48,-0.227035034,0.100319043,1.008302551,-77.0721988,31.127952,-69.1071052,11204.07989,25633.36577,33791.61056
3026.93,30,26,93,30.45916667,9221.39,92,20,139,92.37194444,49,-0.155745972,0.115944043,1.117677551,-7.3089652,98.571848,-4.5471224,13895.73023,-25507.99069,40819.80867
3026.93,30,26,93,30.45916667,9221.4,92,20,140,92.37222222,50,0.162613403,0.303932324,0.931154114,35.8734388,41.58023,153.7934452,-24535.05518,-13246.02803,35586.04412
3026.93,30,26,93,30.45916667,9221.4,92,20,140,92.37222222,52,-0.42088269,-0.139427051,0.983400208,89.6149324,73.8373332,-97.1375208,13596.65797,10231.14438,43810.53127
3026.93,30,26,93,30.45916667,9221.4,92,20,140,92.37222222,53,-0.134261597,0.317604199,0.898927551,-50.3845576,-57.4798996,414.2459024,15092.01927,22044.49865,36333.72477
3026.93,30,26,93,30.45916667,9221.4,92,20,140,92.37222222,54,-0.627425659,0.010963574,1.05859552,-130.9510216,-87.5244768,499.9850996,-6889.791836,10380.68051,43660.99514
3026.93,30,26,93,30.45916667,9221.4,92,20,140,92.37222222,55,-0.064925659,-0.121848926,0.98828302,-32.6843496,-34.6832524,32.8216788,3428.201134,9483.463733,45006.82031
3026.93,30,26,93,30.45916667,9221.4,92,20,140,92.37222222,56,-0.658187378,0.40793623,1.377443176,61.3251172,-25.6805604,64.926194,-17357.32094,810.3681929,39324.44737
3026.93,30,26,93,30.45916667,9221.4,92,20,140,92.37222222,57,0.116226685,-0.319114551,1.096193176,-35.1257576,22.9492352,-83.389342,-23488.30227,-6217.829917,37530.01381
3026.92,30,26,92,30.45888889,9221.4,92,20,140,92.37222222,58,0.107925903,-0.120384082,0.723634583,-65.8874984,18.0359016,-170.3797608,-14366.59834,-11002.98608,42763.77836
3026.92,30,26,92,30.45888889,9221.4,92,20,140,92.37222222,59,0.17286731,-0.325462207,1.001954895,-4.425052,5.5236856,-59.051556,-10329.12283,-1731.746017,43960.0674
3026.92,30,26,92,30.45888889,9221.41,92,20,141,92.3725,0,0.029312622,-0.120872363,1.010255676,11.7187584,0.457764,-250.5342372,-758.8105056,-33134.33332,38576.76672
3026.92,30,26,92,30.45888889,9221.41,92,20,141,92.3725,1,0.053238403,-0.366477832,1.189454895,-28.1677448,-131.7292204,422.3330664,21522.07286,9483.463733,41268.41706
3026.92,30,26,92,30.45888889,9221.41,92,20,141,92.3725,2,-0.06932019,-0.45925127,1.044923645,-46.768222,-82.1228616,407.4252188,-9282.369916,-37321.34496,29754.13505
3026.92,30,26,92,30.45888889,9221.41,92,20,141,92.3725,4,-0.343734253,0.206764355,0.895509583,-48.3856548,-117.6911244,119.2322632,25709.0845,-19975.15388,41268.41706
3026.91,30,26,91,30.45861111,9221.41,92,20,141,92.3725,5,-0.548324097,0.151100293,1.087404114,-40.1001264,-38.1164824,-98.6023656,4923.562434,11876.04181,43511.45901
3026.91,30,26,91,30.45861111,9221.41,92,20,141,92.3725,6,-0.208968628,0.20090498,0.927247864,22.430436,-40.1001264,257.5532852,5970.315344,-31788.50815,38427.23059
3026.91,30,26,91,30.45861111,9221.41,92,20,141,92.3725,7,0.248550903,-0.189231738,1.088868958,12.2222988,5.5999796,435.715034,35279.39682,-5619.685397,36483.2609
3026.91,30,26,91,30.45861111,9221.41,92,20,141,92.3725,8,0.455093872,-0.018333301,0.821779114,50.1861932,16.4489864,499.9850996,-16011.49577,-27302.42425,35436.50799
3026.91,30,26,91,30.45861111,9221.42,92,20,142,92.37277778,9,-0.075667847,-0.34987627,0.882325989,-38.0554472,60.6384712,379.715238,4624.490174,-32386.65267,39025.37511
3026.9,30,26,90,30.45833333,9221.42,92,20,142,92.37277778,10,0.129410278,0.229713574,0.966798645,-76.599176,-30.3802708,-500.0003584,20475.31995,4100.163053,43212.38675
3026.9,30,26,90,30.45833333,9221.42,92,20,142,92.37277778,11,-0.708480347,0.179420605,0.830568176,-70.4651384,-81.3446628,245.8803032,32886.81874,3651.554663,36782.33316
3026.9,30,26,90,30.45833333,9221.42,92,20,142,92.37277778,12,0.236832153,-0.663352832,1.26172052,79.9103356,-45.7916588,-304.5503892,22269.75351,-23564.021,40819.80867
3026.9,30,26,90,30.45833333,9221.42,92,20,142,92.37277778,13,0.241226685,-0.003196582,1.04687677,68.969776,113.3118488,179.596076,27653.05419,-13096.4919,40670.27254
3026.89,30,26,89,30.45805556,9221.42,92,20,142,92.37277778,14,0.228043091,-0.56862627,0.862794739,83.5724476,101.6541256,-4.0893584,-19450.82676,-23713.55713,34688.82734
3026.89,30,26,89,30.45805556,9221.42,92,20,142,92.37277778,16,0.139664185,0.272682324,1.053712708,-20.523086,-56.3354896,84.0912468,-4646.749886,6941.349523,44707.74805
3026.89,30,26,89,30.45805556,9221.42,92,20,142,92.37277778,17,-0.034652222,0.250221387,1.138673645,-39.6881388,-44.8456132,-139.2060324,10905.00763,18455.63153,40072.12802
3026.89,30,26,89,30.45805556,9221.42,92,20,142,92.37277778,18,0.542007935,-0.583762988,0.83593927,66.6962148,118.9881224,115.4785984,-13618.91769,7090.885653,41268.41706
3026.88,30,26,88,30.45777778,9221.42,92,20,142,92.37277778,19,0.174820435,0.980690137,0.903322083,-28.99172,-56.8085124,2.6245136,-21693.86871,-13096.4919,37230.94155
3026.88,30,26,88,30.45777778,9221.42,92,20,142,92.37277778,20,0.65724231,0.110084668,0.61718927,55.5725496,57.0526532,-263.1990412,27204.4458,-2628.962797,40819.80867
3026.88,30,26,88,30.45777778,9221.42,92,20,142,92.37277778,21,0.574722778,-0.186790332,0.934572083,123.1995512,80.4749112,213.546906,14643.41088,16960.27023,39773.05576
3026.88,30,26,88,30.45777778,9221.42,92,20,142,92.37277778,22,0.195816528,0.54856123,1.025392395,20.4620508,-100.6928212,9.841926,-17506.85707,3352.482403,39922.59189
3026.88,30,26,88,30.45777778,9221.42,92,20,142,92.37277778,23,0.10255481,-0.208274707,0.905275208,-19.0429824,72.1436064,-206.1921644,16138.77218,-14442.31707,44558.21192
3026.87,30,26,87,30.4575,9221.42,92,20,142,92.37277778,24,0.012222778,-0.410423145,1.004884583,-25.4669372,-12.6037688,7.0037892,-11525.41187,-29395.93007,36931.86929
3026.87,30,26,87,30.4575,9221.42,92,20,142,92.37277778,25,0.729507935,0.11496748,0.751466614,-37.9028592,113.983236,-58.1055104,-10927.26735,16960.27023,36782.33316
3026.87,30,26,87,30.4575,9221.42,92,20,142,92.37277778,26,-0.385238159,0.194069043,0.919923645,11.5814292,41.503936,294.2354404,3278.665004,12773.25859,42913.31449
3026.87,30,26,87,30.4575,9221.42,92,20,142,92.37277778,27,-0.171370972,0.368385449,0.924318176,32.4402088,40.0085736,297.088836,16736.9167,-1731.746017,46203.10935
3026.87,30,26,87,30.4575,9221.42,92,20,142,92.37277778,29,0.193375122,-0.332786426,0.831056458,60.1349308,24.261492,160.9498224,-16161.0319,-14442.31707,41567.48932
3026.86,30,26,86,30.45722222,9221.42,92,20,142,92.37277778,30,0.820816528,0.218971387,1.053224426,-7.6599176,84.8084104,159.1950604,1185.159184,-35078.30301,36333.72477
3026.86,30,26,86,30.45722222,9221.42,92,20,142,92.37277778,31,-0.305160034,0.465065137,0.892579895,-25.3143492,17.6391728,499.9850996,37372.90264,-19526.54549,31099.96022
3026.86,30,26,86,30.45722222,9221.42,92,20,142,92.37277778,32,0.237320435,-0.291770801,0.922853333,-33.6151364,-54.6112452,163.574336,18232.278,10380.68051,42464.7061
3026.85,30,26,85,30.45694444,9221.42,92,20,142,92.37277778,33,-0.461410034,-0.13112627,1.111818176,-55.9845372,54.2602928,65.9027572,22568.82577,-23863.09326,39773.05576
3026.85,30,26,85,30.45694444,9221.43,92,20,143,92.37305556,34,0.337906372,-0.122337207,1.05468927,73.6847452,23.8495044,83.6029652,-15263.81512,-21021.90679,38726.30285
3026.85,30,26,85,30.45694444,9221.43,92,20,143,92.37305556,35,0.007339966,-0.110618457,0.853517395,-42.1295468,104.8737324,-22.277848,15092.01927,-29994.07459,39025.37511
3026.85,30,26,85,30.45694444,9221.43,92,20,143,92.37305556,36,-0.176742065,-0.487083301,1.100099426,-63.3545376,-37.8723416,499.9850996,12998.51345,15913.51732,41417.95319
3026.84,30,26,84,30.45666667,9221.43,92,20,143,92.37305556,37,0.042496216,0.005104199,1.013185364,-95.0165476,-126.3581228,290.4054816,-26329.48874,2604.801753,32445.78539
3026.84,30,26,84,30.45666667,9221.43,92,20,143,92.37305556,38,-0.34275769,0.175514355,0.861818176,102.0508544,147.018538,146.1640452,1932.839834,-21470.51518,43062.85062
3026.84,30,26,84,30.45666667,9221.43,92,20,143,92.37305556,39,-0.15916394,0.124733105,0.985841614,-105.209426,-23.2849288,273.4071784,17933.20574,-22068.6597,42464.7061
3026.84,30,26,84,30.45666667,9221.43,92,20,143,92.37305556,40,0.048355591,-0.116477832,0.732423645,-89.2182036,-36.6668964,194.8396172,14493.87475,11277.89729,43660.99514
3026.83,30,26,83,30.45638889,9221.43,92,20,143,92.37305556,42,0.096695435,0.238502637,0.903810364,80.0934412,79.6814536,-61.1267528,-13768.45382,12773.25859,37679.54994
3026.83,30,26,83,30.45638889,9221.43,92,20,143,92.37305556,43,0.304703247,-0.213645801,0.945802551,-23.6358812,-21.0418852,499.9850996,14792.94701,-24909.84617,42464.7061
3026.83,30,26,83,30.45638889,9221.43,92,20,143,92.37305556,44,0.048355591,-0.188255176,0.94140802,35.9497328,67.5659664,151.367296,13895.73023,22044.49865,37829.08607
3026.82,30,26,82,30.45611111,9221.43,92,20,143,92.37305556,45,1.203140747,0.198951855,0.467286926,-15.3656116,82.3517436,-191.192764,-19450.82676,-3227.107317,40221.66415
3026.82,30,26,82,30.45611111,9221.43,92,20,143,92.37305556,46,0.109390747,-1.56862627,0.629884583,31.7230452,-41.275054,136.5510012,10157.32698,-36274.59205,34838.36347
